name,market,funding_total_usd,status,country_code,region,funding_rounds,founded_at,founded_year,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,first_fund_year,years_between
Innovative Composites International,,64680.0,success,CAN,Toronto,0,2010-12-19,2010,2010-12-19,2010-12-19,0.0,64680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
Innovative Trauma Care, Health Care ,13106945.0,success,CAN,Edmonton,2,2010-01-01,2010,2012-12-05,2013-11-26,0.0,13106945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,9506945.0,0.0,0.0,2012,2
Innovent Biologics, Biotechnology ,25000000.0,success,CHN,Shanghai,1,2012-11-16,2012,2012-11-16,2012-11-16,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0,0.0,0.0,2012,0
Innoverne, E-Commerce ,289000.0,success,GBR,London,0,2011-10-01,2011,2013-11-20,2013-11-20,289000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,2
Innovis, Clean Technology ,987056.0,success,GBR,GBR - Other,0,2007-06-12,2007,2007-06-12,2007-06-12,0.0,987056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,0
Inoapps,,15152514.0,success,GBR,Aberdeen,0,2006-01-01,2006,2013-09-11,2013-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15152514.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,7
Inotec AMD,,0.0,success,GBR,Cambridgeshire,0,2012-11-16,2012,2012-11-16,2012-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
Inoveight Holdings, Sports ,19310714.0,success,GBR,GBR - Other,0,2012-05-14,2012,2012-05-14,2012-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19310714.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
Inquisitive Systems, Software ,765203.0,success,GBR,Edinburgh,0,2012-01-01,2012,2013-04-08,2013-04-08,0.0,0.0,0.0,765203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
Insane Logic, Education ,2138810.0,success,GBR,London,0,2010-07-01,2010,2012-08-01,2014-09-12,103724.0,1623086.0,0.0,0.0,0.0,0.0,412000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,2
Insception Biosciences, Finance ,4500000.0,success,CAN,Toronto,0,2012-09-28,2012,2012-09-28,2012-09-28,0.0,0.0,0.0,0.0,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
Inside, Messaging ,1145000.0,success,GBR,Suffolk,0,2004-01-01,2004,2007-02-01,2014-06-30,0.0,0.0,0.0,0.0,0.0,1145000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,3
Insignia Technologies, Hospitality ,1310692.0,success,GBR,North Lanarkshire,0,2012-01-01,2012,2013-10-30,2013-10-30,1310692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
InSkin Media, Advertising ,3207612.0,success,GBR,London,0,2012-10-22,2012,2012-10-22,2012-10-22,0.0,3207612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
inSpace, Interface Design ,375000.0,success,GBR,London,0,2013-06-28,2013,2013-06-28,2013-06-28,0.0,0.0,0.0,0.0,0.0,0.0,375000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
Intamac Systems, Software ,7900800.0,success,GBR,Northampton,0,2000-01-01,2000,2006-07-27,2010-06-16,0.0,7900800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,6
Integrated International Payroll, Software ,1300000.0,success,GBR,Cheltenham,0,2003-01-01,2003,2005-07-29,2005-07-29,0.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,2
Intelimax Media, Games ,55000.0,success,CAN,Vancouver,0,2006-01-01,2006,2012-10-25,2012-10-25,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,6
IntellectSpace, Information Technology ,700000.0,success,GBR,London,0,2003-01-01,2003,2013-08-07,2014-03-21,500000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,10
Intellectual Investments,,0.0,success,GBR,London,0,2012-04-01,2012,2011-12-06,2011-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,-1
IntelliFlo, Software ,0.0,success,GBR,Kingston Upon Thames,0,2004-01-01,2004,2013-07-19,2013-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,9
Intelligent Energy, Clean Technology ,152970000.0,success,GBR,Loughborough,0,2001-01-01,2001,2005-07-14,2014-03-24,0.0,89970000.0,0.0,0.0,0.0,0.0,0.0,0.0,63000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,4
Intelligent Fingerprinting, Health Care ,4282838.0,success,GBR,London,0,2007-01-01,2007,2012-02-13,2014-01-29,3146400.0,0.0,0.0,0.0,0.0,0.0,0.0,1136438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,5
Intelligent Mechatronic Systems, Automotive ,4000000.0,success,CAN,Toronto,0,1999-01-01,1999,2013-07-28,2013-07-28,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,14
Intelligent Ultrasound,,2094510.0,success,GBR,London,0,2014-10-08,2014,2014-10-08,2014-10-08,0.0,2094510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
Intellipharmaceutics International, Biotechnology ,12000000.0,success,CAN,Toronto,0,1998-01-01,1998,2011-02-15,2011-02-15,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,13
Intellistream, Software ,708000.0,success,GBR,London,0,2006-01-01,2006,2006-11-30,2006-11-30,0.0,708000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,0
Intellitect Water Holdings, Clean Technology ,3230000.0,success,GBR,Cross Hands,0,2010-01-11,2010,2010-01-11,2010-01-11,0.0,3230000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
Intellitix, Software ,3000000.0,success,CAN,Montreal,1,2011-11-16,2011,2011-11-16,2011-11-16,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,2011,0
Intense, Semiconductors ,4744950.0,success,GBR,Edinburgh,0,2005-04-18,2005,2005-04-18,2005-04-18,0.0,4744950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,0
Intent HQ, Interest Graph ,8009622.0,success,GBR,London,0,2010-08-01,2010,2014-05-01,2014-05-01,0.0,8009622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,4
Interactive Investor, Finance ,2880000.0,success,GBR,Glasgow,0,1995-01-01,1995,2011-02-14,2011-02-14,0.0,2880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,16
InteraXon, Hardware + Software ,7200000.0,success,CAN,Toronto,1,2007-01-01,2007,2012-03-09,2013-08-15,1200000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,2012,5
Intercytex Group, Biotechnology ,22811685.0,success,GBR,London,0,2003-08-01,2003,2003-08-01,2005-08-01,0.0,22811685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,0
"Interface Biologics, Inc.", Biotechnology ,27000000.0,success,CAN,Toronto,2,2001-12-01,2001,2010-01-01,2011-12-08,0.0,27000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19000000.0,7000000.0,0.0,0.0,2010,9
International Gaming League, Games ,150000.0,success,CAN,Montreal,0,2012-07-30,2012,2012-12-01,2012-12-01,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
InterResolve,,0.0,success,GBR,London,0,2010-04-15,2010,2010-04-15,2010-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
InterRisk Solutions, Legal ,0.0,success,GBR,Birkenhead,0,2009-01-01,2009,2011-12-23,2011-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,2
Intertainment Media, Venture Capital ,1064482.0,success,CAN,Toronto,0,2011-02-17,2011,2011-02-17,2011-05-27,0.0,1064482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
Intilery.com, Software ,970773.0,success,GBR,Chester,0,2012-04-01,2012,2013-02-01,2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,970773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
Intoo, Mobile ,2640000.0,success,GBR,London,0,2012-04-01,2012,2013-05-01,2013-05-01,2640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
InTouch Technology, Software ,300000.0,success,CAN,Vancouver,0,2005-01-01,2005,2011-11-14,2011-11-14,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,6
Intrallect, Software ,1230000.0,success,GBR,Linlithgow,1,2000-01-01,2000,2006-05-09,2006-05-09,0.0,1230000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230000.0,0.0,0.0,2006,6
IntroBridge, Mobile ,300000.0,fail,GBR,Reigate,0,2009-09-01,2009,2010-01-01,2010-01-01,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,1
Inuk Networks, Television ,18560000.0,success,GBR,GBR - Other,1,2006-01-01,2006,2006-01-01,2008-05-02,0.0,18560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18560000.0,0.0,0.0,2006,0
Invacio, Lifestyle ,500000.0,success,GBR,London,0,2014-03-17,2014,2014-02-08,2014-02-08,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
Invengo Information Technology, Enterprise Software ,10122082.0,success,CHN,Shenzhen,1,2003-04-01,2003,2003-04-01,2011-06-01,0.0,1210000.0,0.0,8912082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210000.0,0.0,0.0,0.0,2003,0
Invenias, Software ,3500000.0,success,GBR,London,1,2005-01-01,2005,2013-07-22,2014-03-19,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,0.0,0.0,0.0,2013,8
Inventys Thermal Technologies, Clean Technology ,0.0,success,CAN,Burnaby,0,2014-04-15,2014,2014-04-15,2014-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
Investicare, Biotechnology ,216406.0,success,CAN,Calgary,0,2005-08-11,2005,2005-08-11,2005-08-11,0.0,0.0,0.0,0.0,0.0,216406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,0
Investor Stratum Resources, Manufacturing ,100000.0,success,CAN,Toronto,0,2013-10-31,2013,2014-05-25,2014-05-25,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
investUP, Financial Services ,271239.0,success,GBR,GBR - Other,0,2012-01-01,2012,2014-03-01,2014-07-21,271239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2
Invoiceable, Internet ,0.0,success,GBR,London,0,2012-07-10,2012,2012-07-11,2012-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
IOCS, E-Commerce ,3394145.0,success,GBR,London,1,2009-01-01,2009,2014-06-18,2014-06-18,0.0,3394145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3394145.0,0.0,0.0,0.0,2014,5
Ion Core, Technology ,10000000.0,success,GBR,GBR - Other,0,2013-01-01,2013,2014-07-01,2014-07-01,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
Iotelligent,,813000.0,success,CHN,CHN - Other,0,2013-02-07,2013,2013-02-07,2013-02-07,813000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
Iotum, Curated Web ,2649001.0,success,CAN,Toronto,0,2004-01-01,2004,2007-11-01,2013-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2649001.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,3
iovox, Analytics ,584440.0,success,GBR,London,0,2009-01-01,2009,2009-01-01,2012-10-17,584440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,0
ip.access, Software ,39683329.0,success,GBR,Camborne,0,2000-01-01,2000,2006-03-13,2012-09-01,0.0,25000000.0,0.0,14683329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,6
ipadio, Social Media ,1600000.0,success,GBR,London,0,2009-04-24,2009,2011-02-07,2011-02-07,0.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,2
ipatter.com, Curated Web ,811268.0,success,GBR,London,1,2009-11-29,2009,2009-11-29,2010-04-02,430752.0,380516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380516.0,0.0,0.0,0.0,2009,0
IPICO, Hardware + Software ,2500000.0,success,CAN,Toronto,0,2004-01-01,2004,2010-06-30,2010-06-30,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,6
iPinYou, Advertising ,20000000.0,success,CHN,Beijing,1,2013-01-18,2013,2013-01-18,2013-01-18,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,2013,0
iProfile Ltd, Curated Web ,2473474.0,success,GBR,GBR - Other,0,1993-01-01,1993,2009-09-16,2009-09-16,0.0,2473474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,16
IPWireless, Mobile ,31580000.0,success,GBR,London,1,1999-01-01,1999,2006-01-18,2011-05-13,0.0,31580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15500000.0,0.0,0.0,0.0,2006,7
iQiyi, Photography ,350000000.0,success,CHN,CHN - Other,0,2010-04-22,2010,2010-03-01,2014-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
iROKO Partners, Games ,16000000.0,success,GBR,London,1,2010-09-01,2010,2012-04-11,2013-12-17,0.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,8000000.0,2012,2
IS Pharma, Biotechnology ,5700000.0,success,GBR,Chester,0,2010-10-07,2010,2010-10-07,2010-10-07,0.0,5700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
Isabella Oliver, E-Commerce ,2121352.0,success,GBR,London,0,2003-01-01,2003,2013-10-09,2013-10-09,0.0,2121352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,10
isango!, Travel ,8000000.0,success,GBR,London,1,2006-01-13,2006,2008-03-01,2008-03-01,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,2008,2
Iscopia Software, Software ,9544343.0,success,CAN,Montreal,2,1993-01-01,1993,2007-03-26,2008-05-12,0.0,9544343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2580000.0,6964343.0,0.0,0.0,2007,14
Isentropic, Clean Technology ,22000000.0,success,GBR,London,0,2007-01-01,2007,2012-06-12,2012-06-12,0.0,22000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,5
ISIGN Media, Mobile ,249168.0,success,CAN,Toronto,0,2009-01-01,2009,2013-04-02,2013-04-02,0.0,249168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,4
ISN Solutions, Clean Technology ,6970156.0,success,GBR,London,0,2014-04-07,2014,2014-04-07,2014-04-07,0.0,0.0,0.0,6970156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
iSoftStone, Technology ,46500000.0,success,CHN,Beijing,1,2001-01-01,2001,2004-01-01,2010-01-01,0.0,46500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000000.0,0.0,0.0,2004,3
Isogenica, Biotechnology ,0.0,success,GBR,London,0,2000-01-01,2000,2012-11-29,2012-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,12
Isotera, Hardware + Software ,4200507.0,success,GBR,Herefordshire,0,2010-01-01,2010,2012-04-10,2013-04-19,0.0,0.0,0.0,4200507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,2
ISpeak, Social Media ,0.0,success,CHN,CHN - Other,0,2008-03-01,2008,2008-03-01,2008-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,0
iSpye, Mobile ,0.0,success,GBR,Glasgow,0,2012-09-26,2012,2012-09-26,2012-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
ithinksport, Social Media ,16221.0,success,GBR,Cardiff,0,2010-01-01,2010,2010-01-01,2010-01-01,16221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
Itibia Technologies, Enterprise Software ,0.0,success,CHN,Shanghai,0,2008-08-01,2008,2008-08-01,2008-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,0
ITjuzi, Investment Management ,2000000.0,success,CHN,Beijing,1,2013-05-21,2013,2014-11-01,2014-11-01,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,2014,1
ITM Power, Manufacturing ,15152514.0,success,GBR,Sheffield,0,2004-04-01,2004,2004-04-01,2014-01-31,0.0,15152514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,0
ItrybeforeIbuy, E-Commerce ,0.0,success,CHN,CHN - Other,0,2006-04-01,2006,2006-04-01,2006-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,0
Its Time Compliance,,0.0,success,CAN,Montreal,0,2013-10-22,2013,2013-10-22,2013-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
Itugo, Fashion ,0.0,success,CHN,Hangzhou,0,2014-08-29,2014,2014-08-29,2014-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
Ivaco Rolling Mills, Manufacturing ,7000000.0,success,CAN,Toronto,0,1970-01-01,1970,2014-03-18,2014-03-18,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,44
Ivey Business School, Education ,206000000.0,success,GBR,London,0,1922-01-01,1922,2013-06-13,2013-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,91
iWeb Technologies, Data Centers ,33521971.0,success,CAN,Montreal,0,1996-10-01,1996,2006-06-26,2008-08-27,0.0,0.0,0.0,4143526.0,0.0,29378445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,10
iwoca, Finance ,10808326.0,success,GBR,London,0,2011-10-01,2011,2013-01-03,2014-01-09,0.0,10808326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,2
Ixchelsis, Biotechnology ,0.0,success,GBR,GBR - Other,0,2013-08-06,2013,2013-08-06,2013-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
iXpert, Finance ,157000.0,success,GBR,Liverpool,0,2007-01-30,2007,2007-01-30,2007-01-30,0.0,157000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,0
IZP Technologies, E-Commerce ,1330000.0,success,CHN,Beijing,0,2008-01-01,2008,2010-12-01,2011-12-01,0.0,1330000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,2
Jaco Solarsi, Clean Technology ,10000000.0,success,CHN,Xiamen,1,2008-12-10,2008,2008-12-10,2008-12-10,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,2008,0
Jade Solutions, Mobile ,7540000.0,success,GBR,Newton-le-willows,0,2005-04-26,2005,2005-04-26,2005-04-26,0.0,7540000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,0
Jaeger, E-Commerce ,11364385.0,success,GBR,London,0,1984-01-01,1984,2014-03-28,2014-03-28,0.0,0.0,0.0,11364385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,30
Jagex, Games ,0.0,success,GBR,London,0,2001-01-01,2001,2011-02-08,2011-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,10
Jamgo, Technology ,238453.0,success,GBR,London,0,2013-06-08,2013,2014-06-28,2014-06-28,0.0,0.0,0.0,0.0,0.0,0.0,238453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
Jampp, Apps ,550000.0,success,GBR,London,0,2011-10-09,2011,2012-03-01,2012-03-01,550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,1
JBM International, Clean Technology ,17604102.0,success,GBR,Staffordshire,0,1979-01-01,1979,2008-09-05,2008-09-05,0.0,17604102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,29
Jdguanjia, Manufacturing ,162866.0,success,CHN,Beijing,0,2013-08-01,2013,2013-08-01,2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,162866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
Jenkins & Davies Mechanical Engineering, Manufacturing ,2455449.0,success,GBR,GBR - Other,0,2009-12-16,2009,2009-12-16,2009-12-16,0.0,0.0,0.0,2455449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,0
JewelStreet, Gold ,339078.0,success,GBR,GBR - Other,0,2014-05-08,2014,2014-05-08,2014-05-08,0.0,0.0,339078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
JHL Biotech, Biotechnology ,35000000.0,success,CHN,Taiwan,1,2012-01-01,2012,2014-06-19,2014-06-19,0.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0,0.0,0.0,2014,2
Jiahe, Software ,10000000.0,success,CHN,Wuhan,1,2006-10-01,2006,2006-10-01,2006-10-01,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,2006,0
Jiangsu Shunda Semiconductor Development, Semiconductors ,82000000.0,success,CHN,CHN - Other,0,2006-12-01,2006,2006-12-01,2006-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,0
Jiangyin Haobo Science and Technology, Clean Technology ,0.0,success,CHN,CHN - Other,0,2007-01-01,2007,2011-08-01,2011-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,4
Jianjian, Social Media ,162364.0,success,CHN,CHN - Other,1,2013-03-01,2013,2013-03-01,2013-03-01,0.0,162364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162364.0,0.0,0.0,0.0,2013,0
Jianshu, Consumers ,806000.0,success,CHN,CHN - Other,0,2014-07-09,2014,2014-07-09,2014-07-09,806000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
JiaThis, Software ,0.0,success,CHN,Beijing,0,2011-08-01,2011,2011-08-01,2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
Jibestream, Internet of Things ,0.0,success,CAN,Toronto,0,2012-11-01,2012,2012-11-01,2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
Jielan Information Company, Finance ,0.0,success,CHN,Hangzhou,0,2013-05-01,2013,2013-05-01,2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
